Sequence,Signal Type,Time (s),Frequency (Hz),Correlation Value
34,E,37.5,7676,0.82
34,D,38.64,7716,0.6
34,C,40.67,6720,0.01
34,A,42.54,6760,0.0
34,F,45.67,10018,0.76
34,X,46.64,6875,0.88
35,C,9.98,6880,-0.01
35,F,11.7,9878,0.91
35,G,12.96,7336,0.7
35,A,15.28,6700,0.01
35,G,18.58,7396,0.8
35,F,20.94,9918,0.87
35,C,21.99,6760,0.01
35,A,23.8,6740,0.01
35,B,26.96,6700,0.01
35,C,29.04,6820,-0.01
35,F,30.68,9938,0.82
35,C,31.83,6860,-0.01
35,A,33.61,6880,-0.04
35,C,36.66,6820,0.0
35,F,38.57,9778,0.82
35,A,39.81,6760,0.01
35,G,42.9,7536,0.64
35,A,45.25,6880,-0.04
35,F,48.44,9938,0.86
35,G,49.52,7456,0.78
35,D,51.51,7476,0.85
35,A,53.62,6800,0.0
35,B,56.93,6840,-0.01
35,F,58.87,9938,0.89
35,A,59.94,6760,0.01
35,F,63.23,9798,0.86
35,B,64.34,6840,-0.01
35,E,66.23,7796,0.86
35,X,67.51,6875,0.91
36,B,9.98,6720,0.01
36,G,12.02,7436,0.78
36,F,14.43,9818,0.84
36,D,15.23,7696,0.61
36,C,17.35,6720,0.01
36,B,19.09,6760,0.01
36,C,20.94,6880,-0.01
36,B,22.69,6800,0.0
36,G,24.65,7396,0.86
36,C,27.03,6780,0.01
36,F,28.89,10038,0.7
36,E,30.13,7716,0.83
36,B,31.54,6720,0.01
36,C,33.5,6820,-0.01
36,B,35.3,6820,-0.01
36,E,37.29,7596,0.64
36,D,38.24,7616,0.77
36,G,40.3,7556,0.63
36,F,42.63,9918,0.81
36,A,43.89,6860,-0.04
36,X,46.9,6875,0.94
37,B,9.96,6780,-0.01
37,F,11.88,9938,0.88
37,D,12.67,7556,0.81
37,C,14.86,6840,-0.01
37,D,16.37,7556,0.8
37,G,18.62,7356,0.69
37,A,20.94,6720,0.01
37,E,24.14,7816,0.79
37,X,25.41,6875,0.9
38,A,9.99,6740,0.01
38,F,13.07,9878,0.91
38,C,14.26,6740,0.01
38,B,15.94,6740,0.0
38,A,17.84,6720,0.01
38,F,21.01,10058,0.67
38,C,22.13,6840,-0.01
38,B,23.8,6740,0.01
38,E,25.82,7516,0.54
38,B,27.15,6840,-0.01
38,D,28.6,7756,0.58
38,G,30.83,7356,0.82
38,X,32.97,6875,0.93
39,G,9.96,7496,0.69
39,C,12.22,6780,0.01
39,A,13.95,6840,-0.04
39,B,17.05,6880,-0.02
39,C,19.02,6760,0.01
39,B,20.82,6840,-0.01
39,F,22.81,9758,0.77
39,A,23.94,6880,-0.04
39,D,26.79,7556,0.82
39,F,28.96,9878,0.89
39,B,30.18,6740,0.01
39,C,32.02,6860,-0.01
39,D,33.33,7556,0.83
39,B,35.42,6700,0.01
39,A,37.34,6840,-0.03
39,D,40.01,7516,0.81
39,C,42.14,6720,0.01
39,F,43.86,9978,0.73
39,D,44.45,7776,0.49
39,F,46.46,9958,0.73
39,E,47.6,7616,0.72
39,C,49.12,6740,0.01
39,G,50.79,7436,0.85
39,F,53.0,10058,0.69
39,G,54.03,7356,0.79
39,E,56.43,7596,0.64
39,D,57.57,7756,0.59
39,G,59.68,7396,0.86
39,A,61.94,6760,0.01
39,B,65.07,6760,0.01
39,X,66.89,6875,0.93
40,E,9.54,7836,0.71
40,F,11.02,9938,0.83
40,D,11.81,7476,0.77
40,C,14.05,6700,0.02
40,F,15.82,10078,0.64
40,D,16.65,7676,0.64
40,C,18.81,6880,-0.01
40,G,20.47,7396,0.83
40,F,22.74,9858,0.81
40,A,23.99,6840,-0.03
40,B,27.23,6720,0.01
40,F,29.09,10058,0.71
40,A,30.24,6760,0.01
40,B,33.3,6720,0.01
40,A,35.38,6760,0.01
40,C,38.63,6800,0.01
40,F,40.39,9938,0.84
40,A,41.49,6720,0.01
40,F,44.77,9978,0.78
40,E,46.01,7536,0.58
40,G,47.54,7376,0.81
40,B,49.85,6880,-0.01
40,C,51.64,6840,-0.01
40,D,52.92,7536,0.84
40,X,54.94,6875,0.94
41,G,9.95,7376,0.7
41,F,12.23,9798,0.76
41,D,12.92,7676,0.63
41,A,15.15,6800,0.0
41,C,18.25,6740,0.01
41,A,20.11,6780,0.0
41,E,23.17,7756,0.86
41,B,24.7,6720,0.01
41,A,26.72,6720,0.01
41,B,29.93,6760,0.0
41,F,32.01,10018,0.68
41,D,32.88,7756,0.59
41,B,35.1,6760,0.01
41,D,36.8,7636,0.71
41,A,38.96,6740,0.01
41,G,42.17,7476,0.74
41,A,44.48,6740,0.01
41,C,47.57,6740,0.01
41,E,49.26,7756,0.82
41,X,50.52,6875,0.87
42,D,9.57,7476,0.77
42,E,11.7,7796,0.77
42,D,12.84,7656,0.69
42,C,14.85,6780,0.01
42,D,16.3,7576,0.83
42,G,18.47,7416,0.88
42,D,20.45,7776,0.6
42,F,22.67,9798,0.91
42,D,23.5,7596,0.76
42,F,25.51,9898,0.83
42,D,26.3,7496,0.83
42,G,28.52,7576,0.53
42,E,30.9,7616,0.71
42,C,32.32,6900,-0.01
42,D,33.61,7556,0.8
42,B,35.75,6880,-0.01
42,E,37.65,7556,0.6
42,F,39.1,9858,0.87
42,A,40.26,6880,-0.04
42,B,43.54,6740,0.01
42,A,45.58,6800,0.01
42,D,48.36,7656,0.71
42,C,50.51,6740,0.01
42,G,52.17,7376,0.82
42,C,54.49,6860,-0.01
42,F,56.15,10058,0.72
42,B,57.36,6860,-0.01
42,E,59.41,7616,0.69
42,X,60.68,6875,0.95
43,A,9.99,6740,0.01
43,F,13.08,9998,0.76
43,A,14.21,6880,-0.04
43,C,17.27,6880,-0.01
43,G,19.09,7476,0.77
43,E,21.33,7516,0.55
43,A,22.74,6740,0.01
43,F,25.97,9838,0.88
43,E,27.19,7636,0.7
43,B,28.56,6860,-0.02
43,E,30.52,7656,0.77
43,C,31.88,6760,0.01
43,D,33.2,7656,0.69
43,X,35.18,6875,0.87
44,A,9.99,6760,0.0
44,F,13.3,10018,0.75
44,G,14.31,7376,0.73
44,A,16.46,6740,0.01
44,E,19.74,7776,0.87
44,F,21.08,9878,0.87
44,G,22.06,7576,0.58
44,C,24.38,6780,0.0
44,F,26.17,9878,0.91
44,G,27.3,7536,0.69
44,E,29.46,7556,0.6
44,B,31.02,6720,0.01
44,A,33.08,6900,-0.04
44,B,36.12,6760,0.01
44,E,38.06,7636,0.74
44,B,39.55,6840,-0.01
44,E,41.48,7536,0.6
44,D,42.44,7656,0.68
44,X,44.42,6875,0.95
45,C,9.96,6860,-0.01
45,D,11.31,7716,0.62
45,E,13.35,7616,0.65
45,F,14.67,9878,0.81
45,B,15.76,6880,-0.01
45,E,17.71,7756,0.88
45,C,19.02,6760,0.01
45,B,20.73,6760,0.0
45,C,22.73,6780,0.01
45,E,24.59,7736,0.89
45,A,25.95,6780,0.0
45,F,29.06,9898,0.89
45,A,30.11,6840,-0.04
45,C,33.37,6760,0.01
45,G,35.05,7396,0.79
45,X,37.17,6875,0.93
46,C,9.95,6900,-0.01
46,B,11.69,6800,-0.01
46,G,13.65,7396,0.87
46,B,16.01,6700,0.01
46,A,17.89,6740,0.01
46,C,21.23,6820,-0.01
46,D,22.69,7556,0.8
46,B,24.79,6700,0.01
46,G,26.76,7516,0.67
46,A,28.93,6760,0.01
46,C,32.24,6760,0.01
46,G,34.14,7556,0.62
46,C,36.33,6720,0.01
46,F,38.11,9878,0.85
46,C,39.32,6800,0.0
46,D,40.83,7576,0.81
46,G,42.9,7516,0.7
46,D,44.64,7516,0.84
46,F,46.93,9778,0.85
46,D,47.59,7576,0.85
46,F,49.67,9798,0.89
46,D,50.4,7756,0.59
46,F,52.56,9938,0.87
46,C,53.56,6900,-0.01
46,G,55.37,7336,0.74
46,F,57.66,9978,0.81
46,G,58.8,7416,0.83
46,A,61.01,6780,0.0
46,D,63.77,7636,0.72
46,E,66.03,7756,0.81
46,C,67.5,6840,-0.01
46,F,69.4,9758,0.87
46,D,70.15,7476,0.84
46,G,72.22,7536,0.67
46,F,74.53,9838,0.87
46,A,75.79,6900,-0.04
46,F,78.98,9918,0.84
46,C,80.13,6840,-0.01
46,F,81.78,9978,0.83
46,C,82.92,6800,0.0
46,G,84.62,7576,0.59
46,A,86.85,6860,-0.04
46,F,90.01,9838,0.81
46,C,91.19,6860,-0.01
46,A,93.13,6820,-0.03
46,G,96.3,7376,0.73
46,F,98.49,10078,0.64
46,D,99.07,7616,0.55
46,B,101.29,6860,-0.01
46,A,103.39,6900,-0.04
46,C,106.41,6780,0.0
46,G,108.11,7516,0.69
46,C,110.38,6820,-0.01
46,F,112.12,10058,0.71
46,E,113.27,7636,0.72
46,X,114.55,6875,0.93
47,C,9.97,6800,0.01
47,A,11.85,6760,0.01
47,B,15.01,6820,-0.01
47,D,16.59,7516,0.81
47,E,18.89,7636,0.72
47,G,20.34,7456,0.74
47,C,22.52,6720,0.01
47,B,24.21,6740,0.01
47,D,25.85,7656,0.72
47,A,27.9,6740,0.01
47,F,31.11,9778,0.84
47,X,32.09,6875,0.89
48,E,9.49,7676,0.78
48,D,10.55,7716,0.6
48,C,12.66,6840,-0.01
48,F,14.44,9898,0.87
48,A,15.67,6720,0.01
48,E,18.78,7796,0.85
48,B,20.24,6720,0.01
48,C,22.13,6840,-0.01
48,A,23.88,6780,0.0
48,E,26.96,7736,0.87
48,F,28.52,9758,0.85
48,C,29.77,6800,0.0
48,E,31.48,7656,0.77
48,A,32.85,6820,0.0
48,D,35.75,7496,0.81
48,B,37.82,6740,0.01
48,E,39.69,7556,0.61
48,F,41.05,9938,0.83
48,E,42.09,7616,0.68
48,D,43.0,7536,0.74
48,E,45.21,7816,0.77
48,D,46.22,7676,0.65
48,A,48.41,6840,-0.03
48,D,51.28,7576,0.78
48,C,53.51,6780,0.0
48,B,55.45,6780,0.0
48,E,57.55,7636,0.74
48,F,59.09,10058,0.67
48,D,59.83,7516,0.84
48,E,62.08,7616,0.69
48,G,63.46,7576,0.55
48,C,65.84,6760,0.01
48,B,67.66,6780,0.0
48,F,69.49,9798,0.81
48,A,70.63,6840,-0.03
48,D,73.54,7776,0.59
48,G,75.73,7476,0.71
48,C,78.1,6760,0.01
48,F,80.02,9878,0.93
48,E,81.11,7536,0.56
48,X,82.4,6875,0.93
49,F,9.96,10078,0.65
49,C,10.94,6780,0.0
49,B,12.62,6720,0.01
49,G,14.52,7596,0.56
49,C,16.82,6900,-0.02
49,B,18.67,6880,-0.02
49,G,20.53,7416,0.8
49,C,22.8,6860,-0.01
49,E,24.58,7756,0.89
49,G,26.03,7536,0.65
49,A,28.42,6860,-0.04
49,E,31.68,7676,0.77
49,G,33.19,7436,0.84
49,C,35.4,6840,0.01
49,D,36.87,7676,0.65
49,A,38.89,6860,-0.04
49,B,42.11,6840,-0.01
49,F,44.02,9938,0.86
49,E,45.05,7696,0.85
49,B,46.48,6840,-0.01
49,E,48.45,7816,0.79
49,A,49.98,6780,0.0
49,F,53.05,9978,0.72
49,A,54.14,6780,0.01
49,B,57.38,6820,0.0
49,E,59.21,7756,0.88
49,G,60.52,7376,0.78
49,B,62.71,6860,-0.01
49,D,64.14,7516,0.82
49,A,66.18,6860,-0.04
49,B,69.34,6860,-0.01
49,C,71.15,6860,-0.01
49,X,72.8,6875,0.92
50,B,9.98,6720,0.01
50,E,12.01,7536,0.57
50,G,13.31,7416,0.84
50,C,15.7,6740,0.01
50,B,17.54,6740,0.01
50,D,19.18,7656,0.69
50,F,21.2,9818,0.87
50,D,21.85,7696,0.64
50,A,24.0,6840,-0.03
50,X,27.02,6875,0.86
51,G,9.93,7536,0.69
51,B,12.29,6760,0.01
51,E,14.14,7776,0.85
51,A,15.47,6840,-0.03
51,B,18.74,6860,-0.02
51,F,20.57,9878,0.85
51,E,21.72,7736,0.91
51,C,23.13,6740,0.01
51,E,25.0,7736,0.88
51,F,26.43,9978,0.84
51,B,27.7,6760,0.01
51,F,29.63,9798,0.89
51,D,30.25,7576,0.87
51,X,32.24,6875,0.9
52,E,9.5,7576,0.64
52,B,10.95,6880,-0.01
52,C,12.9,6800,0.0
52,D,14.39,7456,0.78
52,C,16.56,6860,-0.01
52,D,18.06,7516,0.81
52,F,20.32,10038,0.73
52,G,21.3,7416,0.76
52,D,23.09,7656,0.69
52,C,25.3,6720,0.01
52,F,27.12,9858,0.9
52,G,28.12,7516,0.73
52,E,30.31,7556,0.62
52,C,31.87,6840,-0.01
52,F,33.54,9998,0.78
52,D,34.4,7656,0.68
52,G,36.42,7356,0.82
52,E,38.68,7636,0.74
52,A,40.2,6740,0.01
52,E,43.39,7736,0.85
52,G,44.84,7396,0.8
52,E,47.01,7816,0.83
52,G,48.31,7576,0.56
52,E,50.54,7556,0.61
52,A,52.03,6800,-0.0
52,B,55.26,6820,0.0
52,A,57.15,6820,-0.03
52,C,60.23,6760,0.01
52,B,62.06,6880,-0.01
52,A,63.97,6700,0.02
52,E,67.06,7816,0.73
52,A,68.59,6860,-0.04
52,E,71.75,7636,0.71
52,A,73.31,6720,0.01
52,D,76.2,7716,0.64
52,C,78.22,6800,0.0
52,E,79.93,7676,0.8
52,B,81.31,6760,0.01
52,F,83.15,9838,0.93
52,X,84.13,6875,0.86
53,A,9.97,6720,0.01
53,F,13.25,9838,0.88
53,E,14.29,7556,0.6
53,G,15.79,7476,0.72
53,E,17.93,7736,0.83
53,A,19.5,6740,0.01
53,E,22.66,7596,0.68
53,F,24.04,9998,0.78
53,G,25.14,7396,0.75
53,B,27.44,6880,-0.01
53,D,28.98,7456,0.8
53,E,31.09,7556,0.61
53,A,32.45,6840,-0.03
53,C,35.74,6900,-0.01
53,G,37.4,7436,0.86
53,E,39.65,7636,0.73
53,F,40.92,9858,0.88
53,G,41.92,7516,0.66
53,C,44.33,6820,-0.01
53,E,46.17,7516,0.54
53,C,47.72,6800,0.0
53,F,49.47,9818,0.8
53,A,50.48,6720,0.01
53,D,53.43,7456,0.7
53,G,55.59,7536,0.68
53,C,57.74,6780,0.0
53,E,59.65,7636,0.72
53,F,60.96,9798,0.89
53,G,62.06,7596,0.56
53,E,64.4,7776,0.81
53,C,65.9,6720,0.01
53,F,67.69,9958,0.81
53,E,68.71,7536,0.58
53,B,70.13,6860,-0.02
53,X,71.91,6875,0.86
54,E,9.54,7516,0.57
54,B,11.05,6780,0.01
54,E,13.16,7556,0.62
54,C,14.46,6780,0.01
54,B,16.18,6880,-0.02
54,A,18.01,6760,0.01
54,B,21.28,6800,-0.01
54,F,23.31,10038,0.73
54,D,23.91,7696,0.66
54,E,25.92,7596,0.68
54,A,27.35,6780,0.01
54,B,30.43,6740,0.01
54,A,32.3,6800,0.0
54,D,34.96,7616,0.76
54,E,37.01,7816,0.83
54,D,38.01,7576,0.84
54,E,40.05,7656,0.8
54,B,41.4,6720,0.01
54,A,43.28,6840,-0.03
54,C,46.34,6820,0.0
54,G,48.05,7396,0.73
54,X,50.18,6875,0.87
55,F,9.95,9798,0.81
55,C,11.08,6900,-0.01
55,F,12.78,10018,0.74
55,D,13.58,7596,0.82
55,C,15.84,6740,0.01
55,D,17.33,7616,0.77
55,B,19.56,6780,0.0
55,A,21.55,6800,-0.0
55,G,24.62,7416,0.74
55,D,26.4,7696,0.62
55,E,28.4,7676,0.85
55,A,29.86,6760,0.0
55,B,32.99,6880,-0.02
55,A,34.87,6760,0.01
55,F,38.0,9858,0.83
55,D,38.61,7556,0.8
55,C,40.79,6760,0.01
55,B,42.49,6800,-0.01
55,A,44.48,6740,0.01
55,C,47.57,6780,0.01
55,D,49.03,7596,0.8
55,C,51.06,6800,0.0
55,F,52.82,9978,0.82
55,C,54.01,6720,0.01
55,G,55.75,7576,0.56
55,B,58.12,6800,-0.01
55,E,59.98,7576,0.62
55,X,61.26,6875,0.91
56,G,9.94,7496,0.77
56,E,12.1,7656,0.75
56,G,13.63,7436,0.83
56,D,15.44,7476,0.83
56,C,17.66,6740,0.01
56,B,19.38,6820,-0.01
56,C,21.26,6880,-0.01
56,B,23.17,6760,0.01
56,C,25.27,6740,0.02
56,E,27.17,7536,0.59
56,F,28.68,9978,0.81
56,E,29.7,7816,0.82
56,A,31.15,6740,0.01
56,X,34.21,6875,0.95
57,C,9.98,6720,0.01
57,B,11.91,6720,0.01
57,D,13.63,7476,0.81
57,E,15.9,7696,0.81
57,G,17.45,7376,0.82
57,C,19.65,6780,0.01
57,B,21.44,6780,0.01
57,E,23.34,7756,0.89
57,D,24.36,7636,0.69
57,C,26.48,6840,0.0
57,F,28.25,9878,0.85
57,G,29.38,7376,0.7
57,E,31.7,7616,0.7
57,F,32.99,9878,0.82
57,A,34.1,6880,-0.04
57,X,37.09,6875,0.91
58,F,9.95,9858,0.87
58,A,11.12,6720,0.01
58,D,13.89,7556,0.82
58,G,16.09,7376,0.77
58,E,18.51,7616,0.7
58,F,19.9,10078,0.7
58,D,20.74,7776,0.6
58,G,22.83,7536,0.63
58,E,25.07,7596,0.69
58,D,26.13,7456,0.77
58,B,28.25,6840,-0.01
58,G,30.07,7336,0.73
58,D,31.98,7716,0.63
58,F,34.09,10058,0.72
58,D,34.8,7496,0.76
58,B,37.03,6860,-0.01
58,G,38.9,7536,0.66
58,C,41.25,6800,0.01
58,X,42.91,6875,0.91
59,A,9.97,6860,-0.04
59,E,13.13,7516,0.57
59,D,14.09,7596,0.8
59,B,16.27,6720,0.01
59,C,18.35,6820,0.0
59,E,20.13,7756,0.87
59,C,21.66,6880,-0.01
59,G,23.38,7356,0.8
59,E,25.61,7696,0.87
59,G,27.13,7456,0.84
59,E,29.53,7736,0.81
59,B,31.06,6760,0.01
59,G,33.14,7596,0.54
59,F,35.48,9938,0.78
59,G,36.52,7356,0.74
59,A,38.72,6740,0.01
59,B,41.87,6820,-0.01
59,C,43.72,6860,-0.01
59,G,45.39,7596,0.56
59,A,47.54,6800,0.0
59,E,50.85,7636,0.68
59,G,52.36,7376,0.83
59,E,54.65,7776,0.77
59,G,56.1,7436,0.8
59,C,58.46,6780,0.01
59,D,59.96,7676,0.68
59,F,62.1,9758,0.82
59,X,63.1,6875,0.91
60,F,9.95,9778,0.87
60,G,10.99,7416,0.75
60,C,13.17,6720,0.02
60,E,15.0,7616,0.65
60,C,16.48,6720,0.01
60,D,17.88,7756,0.62
60,F,19.92,9898,0.84
60,D,20.53,7596,0.78
60,G,22.61,7596,0.55
60,B,24.94,6780,0.01
60,A,26.85,6860,-0.03
60,D,29.66,7476,0.81
60,E,31.87,7556,0.61
60,A,33.4,6860,-0.04
60,G,36.42,7416,0.83
60,F,38.68,10038,0.69
60,C,39.74,6820,0.0
60,A,41.44,6760,0.01
60,D,44.29,7676,0.65
60,C,46.36,6760,0.01
60,B,48.1,6800,0.0
60,X,49.91,6875,0.88
61,F,9.94,10058,0.69
61,E,10.95,7696,0.84
61,F,12.33,9958,0.78
61,A,13.54,6740,0.01
61,E,16.78,7816,0.8
61,B,18.32,6880,-0.02
61,C,20.22,6880,-0.01
61,G,21.98,7476,0.8
61,C,24.3,6840,-0.01
61,E,26.09,7616,0.72
61,C,27.42,6900,-0.02
61,A,29.27,6760,0.01
61,D,32.19,7656,0.7
61,G,34.25,7476,0.8
61,E,36.42,7636,0.73
61,G,37.85,7576,0.58
61,A,40.27,6720,0.01
61,E,43.58,7616,0.7
61,D,44.72,7576,0.75
61,A,46.88,6820,0.0
61,B,49.96,6880,-0.02
61,G,51.75,7596,0.54
61,E,53.96,7536,0.56
61,D,54.91,7556,0.75
61,G,57.02,7476,0.71
61,F,59.15,9898,0.85
61,E,60.31,7796,0.85
61,G,61.85,7436,0.74
61,C,64.09,6760,0.01
61,X,65.76,6875,0.91
62,C,9.97,6880,0.0
62,B,11.89,6780,0.0
62,F,13.74,9898,0.83
62,A,14.91,6880,-0.04
62,E,17.92,7616,0.73
62,G,19.28,7336,0.75
62,C,21.54,6880,-0.01
62,D,22.82,7516,0.82
62,F,24.88,9818,0.91
62,G,25.91,7396,0.75
62,E,28.33,7676,0.82
62,C,29.87,6800,0.0
62,E,31.73,7516,0.55
62,C,33.18,6860,-0.01
62,D,34.61,7576,0.82
62,C,36.65,6720,0.02
62,A,38.43,6780,0.0
62,B,41.55,6740,0.01
62,X,43.38,6875,0.88
63,G,9.96,7496,0.77
63,A,12.16,6720,0.01
63,B,15.5,6820,-0.01
63,A,17.36,6900,-0.04
63,B,20.47,6720,0.01
63,G,22.46,7556,0.63
63,B,24.59,6760,0.0
63,A,26.61,6840,-0.04
63,F,29.61,10078,0.68
63,C,30.68,6720,0.01
63,F,32.51,9958,0.84
63,A,33.58,6720,0.01
63,B,36.77,6760,0.0
63,G,38.65,7476,0.78
63,F,40.94,9978,0.75
63,D,41.63,7756,0.58
63,A,43.82,6840,-0.03
63,E,46.99,7676,0.83
63,X,48.27,6875,0.93
64,C,9.97,6800,0.0
64,F,11.8,10018,0.73
64,C,13.02,6700,0.01
64,A,14.86,6780,0.01
64,F,18.03,10078,0.65
64,D,18.82,7676,0.68
64,C,21.06,6720,0.01
64,A,22.78,6860,-0.04
64,D,25.45,7636,0.73
64,G,27.6,7376,0.81
64,C,29.9,6820,0.01
64,D,31.4,7716,0.59
64,E,33.41,7656,0.75
64,A,34.96,6840,-0.04
64,D,37.82,7736,0.61
64,E,39.82,7796,0.8
64,F,41.1,9758,0.85
64,G,42.27,7536,0.65
64,F,44.56,9998,0.72
64,E,45.71,7776,0.75
64,F,47.21,9998,0.78
64,C,48.34,6740,0.01
64,F,50.21,10078,0.65
64,C,51.26,6740,0.01
64,E,53.17,7776,0.87
64,D,54.26,7716,0.64
64,C,56.49,6760,0.01
64,G,58.16,7536,0.65
64,E,60.36,7736,0.83
64,F,61.77,9838,0.76
64,D,62.53,7696,0.62
64,E,64.66,7776,0.84
64,A,66.01,6880,-0.04
64,F,69.11,9778,0.85
64,G,70.31,7556,0.61
64,F,72.47,10018,0.74
64,A,73.54,6860,-0.04
64,G,76.78,7356,0.8
64,A,79.11,6860,-0.04
64,C,82.3,6740,0.01
64,G,84.02,7356,0.76
64,E,86.19,7656,0.78
64,C,87.66,6820,0.0
64,F,89.51,9898,0.83
64,A,90.62,6780,0.0
64,D,93.45,7596,0.78
64,B,95.57,6860,-0.02
64,X,97.35,6875,0.93
65,D,9.59,7616,0.75
65,B,11.73,6760,0.0
65,F,13.55,9978,0.8
65,G,14.8,7436,0.81
65,C,16.97,6840,0.0
65,B,18.72,6800,0.0
65,D,20.36,7736,0.61
65,C,22.45,6740,0.01
65,D,23.82,7716,0.63
65,G,25.93,7576,0.59
65,A,28.09,6860,-0.03
65,G,31.12,7456,0.81
65,D,32.94,7716,0.57
65,A,35.01,6840,-0.04
65,E,38.29,7656,0.78
65,X,39.56,6875,0.92
66,E,9.48,7756,0.8
66,F,10.78,9858,0.85
66,A,12.04,6740,0.01
66,G,15.39,7436,0.82
66,C,17.55,6740,0.01
66,F,19.49,9818,0.89
66,D,20.12,7616,0.76
66,A,22.22,6820,0.0
66,E,25.27,7796,0.85
66,A,26.6,6720,0.01
66,G,29.74,7356,0.77
66,D,31.57,7476,0.81
66,E,33.76,7596,0.68
66,D,34.9,7516,0.88
66,G,37.14,7536,0.67
66,C,39.36,6840,-0.01
66,G,41.05,7376,0.81
66,B,43.44,6820,-0.01
66,X,45.23,6875,0.88
67,D,9.59,7476,0.77
67,G,11.76,7576,0.58
67,F,14.02,10038,0.68
67,D,14.82,7516,0.81
67,E,16.88,7736,0.87
67,D,17.94,7616,0.78
67,C,19.98,6880,-0.01
67,B,21.66,6720,0.01
67,F,23.6,10018,0.7
67,D,24.44,7756,0.57
67,A,26.59,6780,0.01
67,B,29.69,6840,-0.01
67,G,31.64,7536,0.67
67,A,33.98,6780,0.0
67,D,36.66,7616,0.77
67,F,38.76,9838,0.9
67,A,39.81,6880,-0.04
67,G,43.02,7376,0.77
67,A,45.18,6900,-0.04
67,G,48.22,7596,0.53
67,B,50.46,6720,0.01
67,A,52.31,6820,0.0
67,D,55.04,7476,0.74
67,F,57.26,9978,0.77
67,C,58.36,6800,0.0
67,E,60.12,7616,0.69
67,X,61.41,6875,0.92
68,E,9.48,7736,0.86
68,B,10.88,6840,-0.01
68,A,12.72,6840,-0.03
68,D,15.47,7676,0.63
68,F,17.6,9898,0.89
68,B,18.64,6780,0.01
68,G,20.46,7476,0.77
68,A,22.7,6760,0.0
68,D,25.52,7736,0.62
68,C,27.63,6780,0.01
68,E,29.39,7736,0.88
68,B,30.71,6740,0.01
68,G,32.55,7516,0.71
68,A,34.82,6740,0.01
68,E,37.9,7556,0.61
68,G,39.19,7556,0.62
68,D,41.08,7536,0.82
68,B,43.3,6800,0.0
68,G,45.26,7476,0.78
68,C,47.43,6740,0.01
68,A,49.33,6820,-0.0
68,F,52.56,9798,0.86
68,X,53.54,6875,0.93
69,E,9.5,7776,0.89
69,D,10.5,7496,0.77
69,A,12.68,6800,0.0
69,C,15.78,6740,0.01
69,E,17.74,7556,0.62
69,C,19.12,6740,0.01
69,E,20.85,7696,0.84
69,B,22.42,6840,-0.02
69,A,24.23,6860,-0.04
69,F,27.27,9938,0.78
69,G,28.25,7516,0.69
69,X,30.36,6875,0.91
70,B,9.96,6780,0.0
70,C,11.89,6800,0.0
70,D,13.19,7676,0.65
70,F,15.34,9998,0.74
70,C,16.47,6800,0.01
70,D,17.89,7556,0.8
70,A,19.98,6760,0.01
70,E,23.05,7816,0.76
70,A,24.57,6860,-0.04
70,E,27.74,7736,0.86
70,A,29.31,6880,-0.04
70,B,32.52,6860,-0.01
70,D,34.09,7516,0.83
70,E,36.39,7636,0.69
70,D,37.37,7496,0.88
70,F,39.5,9838,0.88
70,G,40.54,7496,0.79
70,C,42.68,6840,0.0
70,E,44.55,7576,0.64
70,B,46.04,6720,0.01
70,G,48.09,7496,0.77
70,B,50.39,6780,0.01
70,D,51.84,7716,0.58
70,A,53.98,6720,0.01
70,F,57.21,9838,0.82
70,X,58.19,6875,0.95
71,A,9.99,6720,0.01
71,B,13.15,6780,0.01
71,C,15.05,6820,0.01
71,B,16.74,6840,0.0
71,A,18.66,6820,0.0
71,B,21.88,6880,-0.01
71,G,23.93,7376,0.83
71,D,25.73,7696,0.6
71,A,27.99,6820,0.0
71,F,31.23,9958,0.78
71,G,32.23,7576,0.54
71,D,33.99,7716,0.63
71,E,36.14,7716,0.87
71,X,37.43,6875,0.94
72,A,9.99,6900,-0.04
72,D,12.71,7676,0.67
72,E,14.78,7556,0.59
72,A,16.24,6840,-0.03
72,G,19.37,7396,0.74
72,B,21.52,6700,0.01
72,E,23.39,7616,0.68
72,G,24.85,7476,0.8
72,C,27.07,6820,0.0
72,D,28.48,7676,0.67
72,G,30.48,7576,0.61
72,C,32.68,6860,-0.01
72,G,34.54,7476,0.74
72,B,36.7,6780,0.01
72,F,38.56,9938,0.84
72,G,39.7,7476,0.75
72,B,42.01,6760,0.01
72,D,43.67,7476,0.79
72,F,45.83,10078,0.65
72,A,46.95,6820,-0.0
72,F,50.13,9778,0.86
72,D,50.76,7696,0.66
72,B,53.03,6800,0.0
72,F,55.03,10038,0.72
72,G,56.02,7556,0.63
72,D,57.77,7696,0.62
72,C,59.86,6820,0.0
72,A,61.69,6820,-0.0
72,G,64.93,7456,0.83
72,B,67.24,6880,-0.01
72,E,69.28,7716,0.82
72,X,70.56,6875,0.95
73,E,9.55,7696,0.84
73,C,11.05,6740,0.01
73,D,12.41,7716,0.59
73,G,14.62,7576,0.57
73,F,16.73,9878,0.92
73,E,17.77,7556,0.61
73,D,18.8,7756,0.6
73,F,20.8,9938,0.8
73,A,22.05,6880,-0.04
73,E,25.1,7616,0.72
73,B,26.41,6740,0.01
73,X,28.26,6875,0.92
74,G,9.95,7356,0.75
74,A,12.25,6860,-0.04
